ペルソナ名,都道府県,市区町村,キー,人数,緯度,経度
50代層,滋賀県,近江八幡市,滋賀県近江八幡市,2,35.0045,135.8686
50代層,滋賀県,甲賀市,滋賀県甲賀市,3,35.0045,135.8686
50代層,愛媛県,松山市,愛媛県松山市,1,35.0,135.0
50代層,滋賀県,蒲生郡竜王町,滋賀県蒲生郡竜王町,1,35.0045,135.8686
50代層,沖縄県,石垣市,沖縄県石垣市,1,35.0,135.0
50代層,広島県,尾道市,広島県尾道市,1,35.0,135.0
50代層,沖縄県,うるま市,沖縄県うるま市,1,35.0,135.0
50代層,広島県,三原市,広島県三原市,1,35.0,135.0
50代層,岡山県,,岡山県,1,35.0,135.0
50代層,東京都,,東京都,4,35.6895,139.6917
50代層,沖縄県,,沖縄県,2,35.0,135.0
50代層,茨城県,,茨城県,1,36.3418,140.4467
50代層,千葉県,,千葉県,1,35.6074,140.1233
50代層,奈良県,香芝市,奈良県香芝市,3,34.6851,135.805
50代層,京都府,綴喜郡宇治田原町,京都府綴喜郡宇治田原町,6,35.0116,135.7681
50代層,埼玉県,,埼玉県,3,35.8617,139.6455
50代層,神奈川県,,神奈川県,2,35.4478,139.6425
50代層,宮城県,,宮城県,1,35.0,135.0
50代層,北海道,,北海道,1,35.0,135.0
50代層,東京都,板橋区,東京都板橋区,2,35.6895,139.6917
50代層,静岡県,熱海市,静岡県熱海市,1,35.0,135.0
50代層,北海道,札幌市北区,北海道札幌市北区,1,35.0,135.0
50代層,北海道,札幌市西区,北海道札幌市西区,1,35.0,135.0
50代層,東京都,世田谷区,東京都世田谷区,7,35.6895,139.6917
50代層,大阪府,南河内郡太子町,大阪府南河内郡太子町,1,34.6937,135.5023
50代層,奈良県,大和高田市,奈良県大和高田市,2,34.6851,135.805
50代層,奈良県,磯城郡川西町,奈良県磯城郡川西町,1,34.6851,135.805
50代層,和歌山県,岩出市,和歌山県岩出市,1,35.0,135.0
50代層,千葉県,千葉市中央区,千葉県千葉市中央区,3,35.6074,140.1233
50代層,千葉県,千葉市稲毛区,千葉県千葉市稲毛区,2,35.6074,140.1233
50代層,千葉県,八千代市,千葉県八千代市,1,35.6074,140.1233
50代層,千葉県,千葉市花見川区,千葉県千葉市花見川区,2,35.6074,140.1233
50代層,千葉県,千葉市美浜区,千葉県千葉市美浜区,1,35.6074,140.1233
50代層,滋賀県,高島市,滋賀県高島市,2,35.0045,135.8686
50代層,三重県,松阪市,三重県松阪市,3,35.0,135.0
50代層,三重県,四日市市,三重県四日市市,1,35.0,135.0
50代層,三重県,津市,三重県津市,1,35.0,135.0
50代層,奈良県,宇陀市,奈良県宇陀市,1,34.6851,135.805
50代層,大阪府,貝塚市,大阪府貝塚市,1,34.6937,135.5023
50代層,東京都,中野区,東京都中野区,3,35.6895,139.6917
50代層,和歌山県,和歌山市,和歌山県和歌山市,2,35.0,135.0
50代層,京都府,京丹後市,京都府京丹後市,21,35.0116,135.7681
50代層,広島県,広島市南区,広島県広島市南区,2,35.0,135.0
50代層,山口県,岩国市,山口県岩国市,1,35.0,135.0
50代層,千葉県,鎌ケ谷市,千葉県鎌ケ谷市,1,35.6074,140.1233
50代層,静岡県,伊東市,静岡県伊東市,1,35.0,135.0
50代層,愛知県,豊明市,愛知県豊明市,1,35.0,135.0
50代層,愛知県,安城市,愛知県安城市,1,35.0,135.0
50代層,愛知県,東海市,愛知県東海市,1,35.0,135.0
50代層,愛知県,刈谷市,愛知県刈谷市,1,35.0,135.0
50代層,愛知県,豊田市,愛知県豊田市,2,35.0,135.0
50代層,茨城県,守谷市,茨城県守谷市,2,36.3418,140.4467
50代層,茨城県,つくば市,茨城県つくば市,2,36.3418,140.4467
50代層,石川県,白山市,石川県白山市,2,35.0,135.0
50代層,埼玉県,加須市,埼玉県加須市,1,35.8617,139.6455
50代層,千葉県,野田市,千葉県野田市,1,35.6074,140.1233
50代層,埼玉県,白岡市,埼玉県白岡市,2,35.8617,139.6455
50代層,埼玉県,川口市,埼玉県川口市,1,35.8617,139.6455
50代層,茨城県,稲敷市,茨城県稲敷市,1,36.3418,140.4467
50代層,千葉県,香取市,千葉県香取市,2,35.6074,140.1233
50代層,埼玉県,鴻巣市,埼玉県鴻巣市,1,35.8617,139.6455
50代層,青森県,八戸市,青森県八戸市,1,35.0,135.0
50代層,東京都,練馬区,東京都練馬区,2,35.6895,139.6917
50代層,東京都,大田区,東京都大田区,3,35.6895,139.6917
50代層,徳島県,鳴門市,徳島県鳴門市,1,35.0,135.0
50代層,京都府,与謝郡与謝野町,京都府与謝郡与謝野町,13,35.0116,135.7681
50代層,京都府,船井郡京丹波町,京都府船井郡京丹波町,4,35.0116,135.7681
50代層,大阪府,豊能郡豊能町,大阪府豊能郡豊能町,1,34.6937,135.5023
50代層,福井県,大野市,福井県大野市,1,35.0,135.0
50代層,福井県,勝山市,福井県勝山市,1,35.0,135.0
50代層,和歌山県,,和歌山県,3,35.0,135.0
50代層,広島県,,広島県,1,35.0,135.0
50代層,千葉県,習志野市,千葉県習志野市,1,35.6074,140.1233
50代層,千葉県,八街市,千葉県八街市,1,35.6074,140.1233
50代層,東京都,北区,東京都北区,2,35.6895,139.6917
50代層,東京都,西多摩郡檜原村,東京都西多摩郡檜原村,1,35.6895,139.6917
50代層,兵庫県,神崎郡神河町,兵庫県神崎郡神河町,1,34.6913,135.183
50代層,兵庫県,養父市,兵庫県養父市,1,34.6913,135.183
50代層,滋賀県,長浜市,滋賀県長浜市,1,35.0045,135.8686
50代層,滋賀県,蒲生郡日野町,滋賀県蒲生郡日野町,1,35.0045,135.8686
50代層,愛知県,名古屋市天白区,愛知県名古屋市天白区,1,35.0,135.0
50代層,愛知県,名古屋市東区,愛知県名古屋市東区,1,35.0,135.0
50代層,埼玉県,さいたま市北区,埼玉県さいたま市北区,1,35.8617,139.6455
50代層,長崎県,大村市,長崎県大村市,1,35.0,135.0
50代層,長崎県,長崎市,長崎県長崎市,1,35.0,135.0
50代層,福岡県,北九州市小倉北区,福岡県北九州市小倉北区,1,35.0,135.0
50代層,長崎県,佐世保市,長崎県佐世保市,1,35.0,135.0
50代層,長崎県,松浦市,長崎県松浦市,1,35.0,135.0
50代層,福岡県,福岡市西区,福岡県福岡市西区,2,35.0,135.0
50代層,長崎県,対馬市,長崎県対馬市,2,35.0,135.0
50代層,福岡県,春日市,福岡県春日市,1,35.0,135.0
50代層,福岡県,福岡市中央区,福岡県福岡市中央区,2,35.0,135.0
50代層,東京都,江戸川区,東京都江戸川区,1,35.6895,139.6917
50代層,広島県,広島市東区,広島県広島市東区,2,35.0,135.0
50代層,福岡県,福岡市早良区,福岡県福岡市早良区,2,35.0,135.0
50代層,東京都,台東区,東京都台東区,1,35.6895,139.6917
50代層,東京都,江東区,東京都江東区,2,35.6895,139.6917
50代層,東京都,三鷹市,東京都三鷹市,2,35.6895,139.6917
50代層,東京都,八王子市,東京都八王子市,2,35.6895,139.6917
50代層,東京都,杉並区,東京都杉並区,4,35.6895,139.6917
50代層,秋田県,仙北郡美郷町,秋田県仙北郡美郷町,1,35.0,135.0
50代層,静岡県,富士宮市,静岡県富士宮市,1,35.0,135.0
50代層,静岡県,静岡市清水区,静岡県静岡市清水区,1,35.0,135.0
50代層,埼玉県,深谷市,埼玉県深谷市,2,35.8617,139.6455
50代層,神奈川県,三浦郡葉山町,神奈川県三浦郡葉山町,1,35.4478,139.6425
50代層,神奈川県,川崎市幸区,神奈川県川崎市幸区,1,35.4478,139.6425
50代層,埼玉県,さいたま市岩槻区,埼玉県さいたま市岩槻区,1,35.8617,139.6455
50代層,宮崎県,都城市,宮崎県都城市,1,35.0,135.0
50代層,東京都,中央区,東京都中央区,1,35.6895,139.6917
50代層,茨城県,土浦市,茨城県土浦市,1,36.3418,140.4467
50代層,東京都,西東京市,東京都西東京市,1,35.6895,139.6917
50代層,神奈川県,横浜市神奈川区,神奈川県横浜市神奈川区,1,35.4478,139.6425
50代層,茨城県,取手市,茨城県取手市,1,36.3418,140.4467
50代層,東京都,千代田区,東京都千代田区,1,35.6895,139.6917
50代層,千葉県,浦安市,千葉県浦安市,2,35.6074,140.1233
50代層,埼玉県,新座市,埼玉県新座市,2,35.8617,139.6455
50代層,東京都,荒川区,東京都荒川区,1,35.6895,139.6917
50代層,千葉県,我孫子市,千葉県我孫子市,1,35.6074,140.1233
50代層,東京都,墨田区,東京都墨田区,2,35.6895,139.6917
50代層,千葉県,千葉市緑区,千葉県千葉市緑区,1,35.6074,140.1233
50代層,広島県,三次市,広島県三次市,1,35.0,135.0
50代層,群馬県,伊勢崎市,群馬県伊勢崎市,2,36.3907,139.0604
50代層,群馬県,太田市,群馬県太田市,1,36.3907,139.0604
50代層,群馬県,前橋市,群馬県前橋市,1,36.3907,139.0604
50代層,群馬県,桐生市,群馬県桐生市,1,36.3907,139.0604
50代層,群馬県,佐波郡玉村町,群馬県佐波郡玉村町,1,36.3907,139.0604
50代層,埼玉県,本庄市,埼玉県本庄市,1,35.8617,139.6455
50代層,群馬県,邑楽郡大泉町,群馬県邑楽郡大泉町,1,36.3907,139.0604
50代層,埼玉県,所沢市,埼玉県所沢市,1,35.8617,139.6455
50代層,千葉県,市原市,千葉県市原市,2,35.6074,140.1233
50代層,富山県,,富山県,1,35.0,135.0
50代層,石川県,,石川県,1,35.0,135.0
50代層,福井県,,福井県,1,35.0,135.0
50代層,埼玉県,越谷市,埼玉県越谷市,1,35.8617,139.6455
50代層,埼玉県,三郷市,埼玉県三郷市,1,35.8617,139.6455
50代層,宮城県,仙台市泉区,宮城県仙台市泉区,1,35.0,135.0
50代層,山梨県,南都留郡富士河口湖町,山梨県南都留郡富士河口湖町,1,35.0,135.0
50代層,福岡県,柳川市,福岡県柳川市,2,35.0,135.0
50代層,北海道,札幌市豊平区,北海道札幌市豊平区,1,35.0,135.0
50代層,愛知県,知立市,愛知県知立市,1,35.0,135.0
50代層,愛知県,一宮市,愛知県一宮市,1,35.0,135.0
50代層,宮城県,塩竈市,宮城県塩竈市,1,35.0,135.0
50代層,宮城県,仙台市宮城野区,宮城県仙台市宮城野区,1,35.0,135.0
50代層,福岡県,福岡市南区,福岡県福岡市南区,2,35.0,135.0
50代層,沖縄県,宜野湾市,沖縄県宜野湾市,1,35.0,135.0
50代層,愛知県,新城市,愛知県新城市,1,35.0,135.0
50代層,岐阜県,岐阜市,岐阜県岐阜市,1,35.0,135.0
50代層,大分県,大分市,大分県大分市,1,35.0,135.0
50代層,兵庫県,揖保郡太子町,兵庫県揖保郡太子町,1,34.6913,135.183
50代層,愛知県,瀬戸市,愛知県瀬戸市,1,35.0,135.0
50代層,愛知県,愛知郡東郷町,愛知県愛知郡東郷町,1,35.0,135.0
50代層,埼玉県,蕨市,埼玉県蕨市,1,35.8617,139.6455
50代層,神奈川県,綾瀬市,神奈川県綾瀬市,1,35.4478,139.6425
50代層,福島県,須賀川市,福島県須賀川市,1,35.0,135.0
50代層,東京都,東大和市,東京都東大和市,1,35.6895,139.6917
50代層,鹿児島県,肝属郡錦江町,鹿児島県肝属郡錦江町,1,35.0,135.0
50代層,長野県,長野市,長野県長野市,1,35.0,135.0
50代層,愛知県,名古屋市南区,愛知県名古屋市南区,1,35.0,135.0
50代層,茨城県,結城市,茨城県結城市,1,36.3418,140.4467
50代層,三重県,志摩市,三重県志摩市,1,35.0,135.0
50代層,岐阜県,美濃市,岐阜県美濃市,1,35.0,135.0
50代層,東京都,葛飾区,東京都葛飾区,1,35.6895,139.6917
50代層,石川県,野々市市,石川県野々市市,1,35.0,135.0
50代層,石川県,かほく市,石川県かほく市,1,35.0,135.0
50代層,石川県,河北郡内灘町,石川県河北郡内灘町,1,35.0,135.0
50代層,石川県,河北郡津幡町,石川県河北郡津幡町,1,35.0,135.0
50代層,鹿児島県,奄美市,鹿児島県奄美市,1,35.0,135.0
50代層,奈良県,五條市,奈良県五條市,1,34.6851,135.805
50代層,埼玉県,和光市,埼玉県和光市,1,35.8617,139.6455
50代層,岩手県,一関市,岩手県一関市,1,35.0,135.0
50代層,茨城県,筑西市,茨城県筑西市,1,36.3418,140.4467
50代層,広島県,広島市中区,広島県広島市中区,1,35.0,135.0
50代層,広島県,安芸郡海田町,広島県安芸郡海田町,1,35.0,135.0
50代層,広島県,広島市佐伯区,広島県広島市佐伯区,1,35.0,135.0
50代層,愛知県,,愛知県,2,35.0,135.0
50代層,鹿児島県,鹿児島市,鹿児島県鹿児島市,1,35.0,135.0
50代層,熊本県,,熊本県,1,35.0,135.0
50代層,鹿児島県,,鹿児島県,1,35.0,135.0
50代層,北海道,旭川市,北海道旭川市,1,35.0,135.0
50代層,福岡県,大野城市,福岡県大野城市,1,35.0,135.0
50代層,福岡県,筑紫野市,福岡県筑紫野市,1,35.0,135.0
50代層,福岡県,北九州市八幡西区,福岡県北九州市八幡西区,1,35.0,135.0
50代層,福岡県,古賀市,福岡県古賀市,1,35.0,135.0
50代層,福岡県,朝倉市,福岡県朝倉市,1,35.0,135.0
50代層,福岡県,飯塚市,福岡県飯塚市,1,35.0,135.0
50代層,福岡県,那珂川市,福岡県那珂川市,1,35.0,135.0
50代層,東京都,府中市,東京都府中市,1,35.6895,139.6917
50代層,福岡県,中間市,福岡県中間市,1,35.0,135.0
50代層,福岡県,糸島市,福岡県糸島市,1,35.0,135.0
50代層,福岡県,直方市,福岡県直方市,1,35.0,135.0
50代層,広島県,広島市西区,広島県広島市西区,1,35.0,135.0
60代層,京都府,宇治市,京都府宇治市,165,35.0116,135.7681
60代層,京都府,京都市伏見区,京都府京都市伏見区,329,35.0116,135.7681
60代層,京都府,長岡京市,京都府長岡京市,94,35.0116,135.7681
60代層,京都府,京都市左京区,京都府京都市左京区,115,35.0116,135.7681
60代層,京都府,京都市山科区,京都府京都市山科区,180,35.0116,135.7681
60代層,京都府,京都市北区,京都府京都市北区,103,35.0116,135.7681
60代層,大阪府,東大阪市,大阪府東大阪市,32,34.6937,135.5023
60代層,京都府,,京都府,70,35.0116,135.7681
60代層,京都府,京田辺市,京都府京田辺市,54,35.0116,135.7681
60代層,京都府,京都市中京区,京都府京都市中京区,139,35.0116,135.7681
60代層,京都府,京都市上京区,京都府京都市上京区,124,35.0116,135.7681
60代層,京都府,京都市右京区,京都府京都市右京区,209,35.0116,135.7681
60代層,奈良県,生駒市,奈良県生駒市,18,34.6851,135.805
60代層,奈良県,奈良市,奈良県奈良市,68,34.6851,135.805
60代層,京都府,木津川市,京都府木津川市,83,35.0116,135.7681
60代層,京都府,相楽郡精華町,京都府相楽郡精華町,37,35.0116,135.7681
60代層,奈良県,生駒郡平群町,奈良県生駒郡平群町,7,34.6851,135.805
60代層,大阪府,大阪市浪速区,大阪府大阪市浪速区,15,34.6937,135.5023
60代層,大阪府,大阪市天王寺区,大阪府大阪市天王寺区,12,34.6937,135.5023
60代層,大阪府,大阪市中央区,大阪府大阪市中央区,16,34.6937,135.5023
60代層,奈良県,生駒郡安堵町,奈良県生駒郡安堵町,1,34.6851,135.805
60代層,奈良県,生駒郡三郷町,奈良県生駒郡三郷町,7,34.6851,135.805
60代層,奈良県,生駒郡斑鳩町,奈良県生駒郡斑鳩町,4,34.6851,135.805
60代層,京都府,城陽市,京都府城陽市,70,35.0116,135.7681
60代層,京都府,久世郡久御山町,京都府久世郡久御山町,12,35.0116,135.7681
60代層,京都府,京都市東山区,京都府京都市東山区,65,35.0116,135.7681
60代層,京都府,八幡市,京都府八幡市,55,35.0116,135.7681
60代層,奈良県,大和高田市,奈良県大和高田市,2,34.6851,135.805
60代層,奈良県,香芝市,奈良県香芝市,4,34.6851,135.805
60代層,奈良県,北葛城郡広陵町,奈良県北葛城郡広陵町,2,34.6851,135.805
60代層,奈良県,桜井市,奈良県桜井市,3,34.6851,135.805
60代層,奈良県,橿原市,奈良県橿原市,7,34.6851,135.805
60代層,大阪府,大阪市阿倍野区,大阪府大阪市阿倍野区,8,34.6937,135.5023
60代層,大阪府,大阪市城東区,大阪府大阪市城東区,11,34.6937,135.5023
60代層,大阪府,大阪市東成区,大阪府大阪市東成区,9,34.6937,135.5023
60代層,東京都,大田区,東京都大田区,6,35.6895,139.6917
60代層,大阪府,大阪市此花区,大阪府大阪市此花区,4,34.6937,135.5023
60代層,奈良県,北葛城郡上牧町,奈良県北葛城郡上牧町,2,34.6851,135.805
60代層,奈良県,北葛城郡河合町,奈良県北葛城郡河合町,2,34.6851,135.805
60代層,大阪府,大阪市西淀川区,大阪府大阪市西淀川区,8,34.6937,135.5023
60代層,大阪府,八尾市,大阪府八尾市,9,34.6937,135.5023
60代層,奈良県,磯城郡田原本町,奈良県磯城郡田原本町,5,34.6851,135.805
60代層,大阪府,大阪市鶴見区,大阪府大阪市鶴見区,8,34.6937,135.5023
60代層,東京都,杉並区,東京都杉並区,5,35.6895,139.6917
60代層,奈良県,大和郡山市,奈良県大和郡山市,14,34.6851,135.805
60代層,大阪府,大阪市西成区,大阪府大阪市西成区,12,34.6937,135.5023
60代層,奈良県,天理市,奈良県天理市,7,34.6851,135.805
60代層,神奈川県,横須賀市,神奈川県横須賀市,3,35.4478,139.6425
60代層,大阪府,大阪市生野区,大阪府大阪市生野区,12,34.6937,135.5023
60代層,奈良県,北葛城郡王寺町,奈良県北葛城郡王寺町,4,34.6851,135.805
60代層,大阪府,柏原市,大阪府柏原市,3,34.6937,135.5023
60代層,大阪府,藤井寺市,大阪府藤井寺市,5,34.6937,135.5023
60代層,大阪府,大阪市平野区,大阪府大阪市平野区,14,34.6937,135.5023
60代層,奈良県,御所市,奈良県御所市,2,34.6851,135.805
60代層,大阪府,羽曳野市,大阪府羽曳野市,5,34.6937,135.5023
