applicant_id,residence_pref,same_pref_count,diff_pref_count,total_desired,same_pref_ratio,mobility_score
ID_2169,京都府,3,0,3,1.0,0.0
ID_2170,滋賀県,3,5,8,0.375,0.625
ID_2171,京都府,2,0,2,1.0,0.0
ID_2172,兵庫県,1,3,4,0.25,0.75
ID_2173,京都府,1,0,1,1.0,0.0
ID_2174,京都府,1,0,1,1.0,0.0
ID_2175,京都府,1,0,1,1.0,0.0
ID_2176,京都府,1,0,1,1.0,0.0
ID_2177,京都府,0,2,2,0.0,1.0
ID_2178,京都府,2,0,2,1.0,0.0
ID_2179,大阪府,14,2,16,0.875,0.125
ID_2180,京都府,1,0,1,1.0,0.0
ID_2181,京都府,1,0,1,1.0,0.0
ID_2182,京都府,3,0,3,1.0,0.0
ID_2183,奈良県,1,2,3,0.3333333333333333,0.6666666666666666
ID_2184,京都府,2,0,2,1.0,0.0
ID_2185,京都府,4,0,4,1.0,0.0
ID_2186,京都府,2,0,2,1.0,0.0
ID_2187,京都府,4,0,4,1.0,0.0
ID_2188,熊本県,2,27,29,0.06896551724137931,0.9310344827586207
ID_2189,京都府,1,0,1,1.0,0.0
ID_2190,京都府,1,0,1,1.0,0.0
ID_2191,京都府,3,0,3,1.0,0.0
ID_2192,京都府,1,0,1,1.0,0.0
ID_2193,京都府,1,0,1,1.0,0.0
ID_2194,京都府,1,0,1,1.0,0.0
ID_2195,京都府,1,0,1,1.0,0.0
ID_2196,京都府,3,0,3,1.0,0.0
ID_2197,滋賀県,3,1,4,0.75,0.25
ID_2198,京都府,4,0,4,1.0,0.0
ID_2199,京都府,7,1,8,0.875,0.125
ID_2200,京都府,1,0,1,1.0,0.0
ID_2201,京都府,1,0,1,1.0,0.0
ID_2202,京都府,2,0,2,1.0,0.0
ID_2203,京都府,2,0,2,1.0,0.0
ID_2204,京都府,5,0,5,1.0,0.0
ID_2205,京都府,2,0,2,1.0,0.0
ID_2206,大阪府,4,3,7,0.5714285714285714,0.42857142857142855
ID_2207,京都府,1,1,2,0.5,0.5
ID_2208,京都府,1,0,1,1.0,0.0
ID_2209,京都府,1,1,2,0.5,0.5
ID_2210,大阪府,12,3,15,0.8,0.2
ID_2211,京都府,4,1,5,0.8,0.2
ID_2212,宮城県,2,4,6,0.3333333333333333,0.6666666666666666
ID_2213,京都府,2,0,2,1.0,0.0
ID_2214,京都府,2,0,2,1.0,0.0
ID_2215,京都府,1,0,1,1.0,0.0
ID_2216,京都府,9,0,9,1.0,0.0
ID_2217,京都府,2,0,2,1.0,0.0
ID_2218,京都府,1,1,2,0.5,0.5
ID_2219,京都府,2,2,4,0.5,0.5
ID_2220,京都府,2,0,2,1.0,0.0
ID_2221,大阪府,0,1,1,0.0,1.0
ID_2222,京都府,3,1,4,0.75,0.25
ID_2223,京都府,1,0,1,1.0,0.0
ID_2224,高知県,1,18,19,0.05263157894736842,0.9473684210526315
ID_2225,京都府,1,0,1,1.0,0.0
ID_2226,京都府,1,0,1,1.0,0.0
ID_2227,愛知県,0,1,1,0.0,1.0
ID_2228,京都府,2,0,2,1.0,0.0
ID_2229,京都府,1,0,1,1.0,0.0
ID_2230,京都府,1,0,1,1.0,0.0
ID_2231,京都府,3,1,4,0.75,0.25
ID_2232,京都府,2,0,2,1.0,0.0
ID_2233,京都府,1,0,1,1.0,0.0
ID_2234,大阪府,1,2,3,0.3333333333333333,0.6666666666666666
ID_2235,京都府,1,0,1,1.0,0.0
ID_2236,埼玉県,0,1,1,0.0,1.0
ID_2237,京都府,2,0,2,1.0,0.0
ID_2238,大阪府,7,1,8,0.875,0.125
ID_2239,京都府,1,0,1,1.0,0.0
ID_2240,京都府,1,3,4,0.25,0.75
ID_2241,大阪府,4,1,5,0.8,0.2
ID_2242,京都府,4,0,4,1.0,0.0
ID_2243,京都府,4,0,4,1.0,0.0
ID_2244,京都府,1,0,1,1.0,0.0
ID_2245,京都府,1,0,1,1.0,0.0
ID_2246,京都府,4,0,4,1.0,0.0
ID_2247,京都府,1,0,1,1.0,0.0
ID_2248,京都府,3,0,3,1.0,0.0
ID_2249,京都府,1,0,1,1.0,0.0
ID_2250,滋賀県,1,5,6,0.16666666666666666,0.8333333333333334
ID_2251,大阪府,1,2,3,0.3333333333333333,0.6666666666666666
ID_2252,京都府,2,0,2,1.0,0.0
ID_2253,京都府,1,0,1,1.0,0.0
ID_2254,京都府,1,0,1,1.0,0.0
ID_2255,京都府,2,0,2,1.0,0.0
ID_2256,京都府,2,0,2,1.0,0.0
ID_2257,京都府,1,0,1,1.0,0.0
ID_2258,京都府,7,0,7,1.0,0.0
ID_2259,京都府,1,0,1,1.0,0.0
ID_2260,京都府,4,0,4,1.0,0.0
ID_2261,京都府,3,0,3,1.0,0.0
ID_2262,京都府,2,0,2,1.0,0.0
ID_2263,京都府,3,0,3,1.0,0.0
ID_2264,京都府,3,0,3,1.0,0.0
ID_2265,京都府,1,0,1,1.0,0.0
ID_2266,京都府,2,0,2,1.0,0.0
ID_2267,京都府,5,0,5,1.0,0.0
ID_2268,京都府,2,0,2,1.0,0.0
ID_2269,京都府,1,0,1,1.0,0.0
ID_2270,京都府,1,0,1,1.0,0.0
ID_2271,京都府,1,0,1,1.0,0.0
ID_2272,京都府,2,0,2,1.0,0.0
ID_2273,京都府,2,0,2,1.0,0.0
ID_2274,京都府,0,1,1,0.0,1.0
ID_2275,京都府,1,0,1,1.0,0.0
ID_2276,京都府,1,0,1,1.0,0.0
ID_2277,京都府,5,0,5,1.0,0.0
ID_2278,京都府,1,0,1,1.0,0.0
ID_2279,奈良県,1,2,3,0.3333333333333333,0.6666666666666666
ID_2280,愛知県,4,3,7,0.5714285714285714,0.42857142857142855
ID_2281,大阪府,11,1,12,0.9166666666666666,0.08333333333333333
ID_2282,京都府,1,0,1,1.0,0.0
ID_2283,京都府,1,0,1,1.0,0.0
ID_2284,京都府,4,0,4,1.0,0.0
ID_2285,香川県,1,3,4,0.25,0.75
ID_2286,京都府,5,0,5,1.0,0.0
ID_2287,京都府,1,0,1,1.0,0.0
ID_2288,京都府,1,0,1,1.0,0.0
ID_2289,京都府,12,0,12,1.0,0.0
ID_2290,京都府,1,0,1,1.0,0.0
ID_2291,京都府,1,0,1,1.0,0.0
ID_2292,京都府,2,0,2,1.0,0.0
ID_2293,京都府,2,0,2,1.0,0.0
ID_2294,京都府,1,0,1,1.0,0.0
ID_2295,大阪府,2,1,3,0.6666666666666666,0.3333333333333333
ID_2296,京都府,3,1,4,0.75,0.25
ID_2297,大阪府,4,1,5,0.8,0.2
ID_2298,京都府,3,0,3,1.0,0.0
ID_2299,京都府,1,0,1,1.0,0.0
ID_2300,京都府,5,0,5,1.0,0.0
ID_2301,大阪府,4,1,5,0.8,0.2
ID_2302,京都府,3,0,3,1.0,0.0
ID_2303,京都府,3,0,3,1.0,0.0
ID_2304,京都府,5,0,5,1.0,0.0
ID_2305,京都府,1,0,1,1.0,0.0
ID_2306,京都府,1,0,1,1.0,0.0
ID_2307,京都府,1,0,1,1.0,0.0
ID_2308,京都府,2,0,2,1.0,0.0
ID_2309,京都府,1,0,1,1.0,0.0
ID_2310,京都府,4,2,6,0.6666666666666666,0.3333333333333333
ID_2311,京都府,1,0,1,1.0,0.0
ID_2312,京都府,1,0,1,1.0,0.0
ID_2313,京都府,2,0,2,1.0,0.0
ID_2314,京都府,1,0,1,1.0,0.0
ID_2315,京都府,2,0,2,1.0,0.0
ID_2316,京都府,1,0,1,1.0,0.0
ID_2317,京都府,4,0,4,1.0,0.0
ID_2318,滋賀県,1,1,2,0.5,0.5
ID_2319,滋賀県,0,1,1,0.0,1.0
ID_2320,京都府,1,1,2,0.5,0.5
ID_2321,京都府,1,0,1,1.0,0.0
ID_2322,山形県,0,1,1,0.0,1.0
ID_2324,京都府,2,0,2,1.0,0.0
ID_2325,京都府,2,0,2,1.0,0.0
ID_2326,京都府,1,0,1,1.0,0.0
ID_2327,京都府,1,1,2,0.5,0.5
ID_2328,京都府,2,0,2,1.0,0.0
ID_2329,京都府,5,0,5,1.0,0.0
ID_2330,大阪府,1,1,2,0.5,0.5
ID_2331,京都府,2,0,2,1.0,0.0
ID_2332,京都府,2,0,2,1.0,0.0
ID_2333,京都府,1,0,1,1.0,0.0
ID_2334,京都府,1,0,1,1.0,0.0
ID_2335,京都府,1,0,1,1.0,0.0
ID_2336,京都府,1,0,1,1.0,0.0
ID_2337,京都府,1,0,1,1.0,0.0
ID_2338,京都府,1,0,1,1.0,0.0
ID_2339,京都府,2,0,2,1.0,0.0
ID_2340,京都府,1,0,1,1.0,0.0
ID_2341,京都府,3,0,3,1.0,0.0
ID_2342,京都府,1,0,1,1.0,0.0
ID_2343,京都府,1,0,1,1.0,0.0
ID_2344,京都府,2,0,2,1.0,0.0
ID_2345,京都府,2,0,2,1.0,0.0
ID_2346,京都府,1,0,1,1.0,0.0
ID_2347,奈良県,1,2,3,0.3333333333333333,0.6666666666666666
ID_2348,京都府,1,0,1,1.0,0.0
ID_2349,京都府,1,0,1,1.0,0.0
ID_2350,京都府,1,0,1,1.0,0.0
ID_2351,大阪府,3,1,4,0.75,0.25
ID_2352,京都府,1,0,1,1.0,0.0
ID_2353,京都府,3,0,3,1.0,0.0
ID_2354,京都府,1,0,1,1.0,0.0
ID_2355,京都府,1,0,1,1.0,0.0
ID_2356,大阪府,14,5,19,0.7368421052631579,0.2631578947368421
ID_2357,大阪府,0,4,4,0.0,1.0
ID_2358,京都府,1,0,1,1.0,0.0
ID_2359,大阪府,0,15,15,0.0,1.0
ID_2360,京都府,2,0,2,1.0,0.0
ID_2361,京都府,1,0,1,1.0,0.0
ID_2362,京都府,1,0,1,1.0,0.0
ID_2363,滋賀県,4,2,6,0.6666666666666666,0.3333333333333333
ID_2364,京都府,1,0,1,1.0,0.0
ID_2365,京都府,3,0,3,1.0,0.0
ID_2366,京都府,1,0,1,1.0,0.0
ID_2367,大阪府,6,4,10,0.6,0.4
ID_2368,滋賀県,3,1,4,0.75,0.25
ID_2369,京都府,1,0,1,1.0,0.0
ID_2370,京都府,2,1,3,0.6666666666666666,0.3333333333333333
ID_2371,京都府,2,0,2,1.0,0.0
ID_2372,京都府,16,7,23,0.6956521739130435,0.30434782608695654
ID_2373,京都府,1,4,5,0.2,0.8
ID_2374,滋賀県,1,2,3,0.3333333333333333,0.6666666666666666
ID_2375,京都府,1,0,1,1.0,0.0
ID_2376,京都府,1,0,1,1.0,0.0
ID_2377,京都府,2,0,2,1.0,0.0
ID_2378,京都府,1,0,1,1.0,0.0
ID_2379,京都府,3,0,3,1.0,0.0
ID_2380,京都府,7,0,7,1.0,0.0
ID_2381,京都府,2,0,2,1.0,0.0
ID_2382,京都府,1,2,3,0.3333333333333333,0.6666666666666666
ID_2383,京都府,0,1,1,0.0,1.0
ID_2384,奈良県,1,1,2,0.5,0.5
ID_2385,京都府,1,0,1,1.0,0.0
ID_2386,京都府,1,0,1,1.0,0.0
ID_2387,京都府,3,0,3,1.0,0.0
ID_2388,京都府,7,0,7,1.0,0.0
ID_2389,京都府,9,3,12,0.75,0.25
ID_2390,京都府,1,0,1,1.0,0.0
ID_2391,愛媛県,2,89,91,0.02197802197802198,0.978021978021978
ID_2392,福井県,2,5,7,0.2857142857142857,0.7142857142857143
ID_2393,京都府,5,0,5,1.0,0.0
ID_2394,京都府,2,0,2,1.0,0.0
ID_2395,京都府,2,1,3,0.6666666666666666,0.3333333333333333
ID_2396,京都府,1,0,1,1.0,0.0
ID_2397,京都府,1,0,1,1.0,0.0
ID_2398,京都府,5,0,5,1.0,0.0
ID_2399,奈良県,2,1,3,0.6666666666666666,0.3333333333333333
ID_2400,京都府,1,0,1,1.0,0.0
ID_2401,京都府,4,0,4,1.0,0.0
ID_2402,京都府,3,0,3,1.0,0.0
ID_2403,静岡県,0,3,3,0.0,1.0
ID_2404,奈良県,1,1,2,0.5,0.5
ID_2405,奈良県,1,2,3,0.3333333333333333,0.6666666666666666
ID_2406,京都府,3,0,3,1.0,0.0
ID_2407,京都府,7,0,7,1.0,0.0
ID_2408,京都府,1,0,1,1.0,0.0
ID_2409,京都府,5,0,5,1.0,0.0
ID_2410,京都府,7,0,7,1.0,0.0
ID_2411,京都府,6,0,6,1.0,0.0
ID_2412,京都府,1,0,1,1.0,0.0
ID_2413,京都府,2,0,2,1.0,0.0
ID_2414,京都府,4,0,4,1.0,0.0
ID_2415,京都府,1,0,1,1.0,0.0
ID_2416,京都府,1,0,1,1.0,0.0
ID_2417,京都府,6,2,8,0.75,0.25
ID_2418,京都府,1,0,1,1.0,0.0
ID_2419,岐阜県,10,41,51,0.19607843137254902,0.803921568627451
ID_2420,京都府,3,0,3,1.0,0.0
ID_2421,京都府,1,0,1,1.0,0.0
ID_2422,京都府,7,0,7,1.0,0.0
ID_2423,京都府,2,1,3,0.6666666666666666,0.3333333333333333
ID_2424,大阪府,3,1,4,0.75,0.25
ID_2425,京都府,1,0,1,1.0,0.0
ID_2426,京都府,2,4,6,0.3333333333333333,0.6666666666666666
ID_2427,京都府,6,3,9,0.6666666666666666,0.3333333333333333
ID_2428,京都府,1,0,1,1.0,0.0
ID_2429,京都府,1,0,1,1.0,0.0
ID_2430,京都府,1,0,1,1.0,0.0
ID_2431,京都府,1,3,4,0.25,0.75
ID_2432,京都府,3,2,5,0.6,0.4
ID_2433,京都府,1,0,1,1.0,0.0
ID_2434,奈良県,1,2,3,0.3333333333333333,0.6666666666666666
ID_2435,京都府,4,0,4,1.0,0.0
ID_2436,京都府,2,0,2,1.0,0.0
ID_2437,埼玉県,1,10,11,0.09090909090909091,0.9090909090909091
ID_2438,滋賀県,2,4,6,0.3333333333333333,0.6666666666666666
ID_2439,京都府,3,0,3,1.0,0.0
ID_2440,京都府,1,0,1,1.0,0.0
ID_2441,京都府,2,0,2,1.0,0.0
ID_2442,京都府,1,0,1,1.0,0.0
ID_2443,京都府,2,0,2,1.0,0.0
ID_2444,京都府,2,0,2,1.0,0.0
ID_2445,京都府,1,0,1,1.0,0.0
ID_2446,京都府,1,0,1,1.0,0.0
ID_2447,京都府,1,0,1,1.0,0.0
ID_2448,京都府,2,0,2,1.0,0.0
ID_2449,京都府,1,0,1,1.0,0.0
ID_2450,京都府,1,0,1,1.0,0.0
ID_2451,京都府,1,0,1,1.0,0.0
ID_2452,京都府,8,0,8,1.0,0.0
ID_2453,京都府,2,1,3,0.6666666666666666,0.3333333333333333
ID_2454,京都府,5,0,5,1.0,0.0
ID_2455,京都府,1,0,1,1.0,0.0
ID_2456,京都府,1,1,2,0.5,0.5
ID_2457,京都府,1,0,1,1.0,0.0
ID_2458,京都府,1,1,2,0.5,0.5
ID_2459,京都府,3,0,3,1.0,0.0
ID_2460,京都府,1,0,1,1.0,0.0
ID_2461,滋賀県,0,1,1,0.0,1.0
ID_2462,京都府,2,1,3,0.6666666666666666,0.3333333333333333
ID_2463,京都府,1,0,1,1.0,0.0
ID_2464,京都府,1,0,1,1.0,0.0
ID_2465,京都府,1,0,1,1.0,0.0
ID_2466,京都府,1,0,1,1.0,0.0
ID_2467,京都府,1,0,1,1.0,0.0
ID_2468,京都府,1,1,2,0.5,0.5
ID_2469,京都府,2,0,2,1.0,0.0
ID_2470,京都府,1,0,1,1.0,0.0
ID_2471,滋賀県,1,2,3,0.3333333333333333,0.6666666666666666
ID_2472,京都府,4,0,4,1.0,0.0
ID_2473,京都府,1,0,1,1.0,0.0
ID_2474,京都府,1,0,1,1.0,0.0
ID_2475,京都府,4,0,4,1.0,0.0
ID_2476,京都府,2,3,5,0.4,0.6
ID_2477,京都府,2,0,2,1.0,0.0
ID_2478,京都府,1,0,1,1.0,0.0
ID_2479,京都府,1,0,1,1.0,0.0
ID_2480,京都府,1,0,1,1.0,0.0
ID_2481,京都府,4,0,4,1.0,0.0
ID_2482,京都府,1,0,1,1.0,0.0
ID_2483,京都府,4,0,4,1.0,0.0
ID_2484,京都府,2,0,2,1.0,0.0
ID_2485,大阪府,2,2,4,0.5,0.5
ID_2486,京都府,1,0,1,1.0,0.0
ID_2487,京都府,0,1,1,0.0,1.0
ID_2488,京都府,1,0,1,1.0,0.0
ID_2489,京都府,3,0,3,1.0,0.0
ID_2490,京都府,1,0,1,1.0,0.0
ID_2491,京都府,1,0,1,1.0,0.0
ID_2492,京都府,2,0,2,1.0,0.0
ID_2493,京都府,2,0,2,1.0,0.0
ID_2494,京都府,1,0,1,1.0,0.0
ID_2495,京都府,1,0,1,1.0,0.0
ID_2496,京都府,1,0,1,1.0,0.0
ID_2497,京都府,1,0,1,1.0,0.0
ID_2498,京都府,1,0,1,1.0,0.0
ID_2499,滋賀県,1,1,2,0.5,0.5
ID_2500,京都府,4,0,4,1.0,0.0
ID_2501,京都府,1,0,1,1.0,0.0
ID_2502,京都府,1,0,1,1.0,0.0
ID_2503,京都府,1,0,1,1.0,0.0
ID_2504,京都府,1,0,1,1.0,0.0
ID_2505,京都府,3,0,3,1.0,0.0
ID_2506,京都府,11,1,12,0.9166666666666666,0.08333333333333333
ID_2507,京都府,2,0,2,1.0,0.0
ID_2508,京都府,1,0,1,1.0,0.0
ID_2509,京都府,3,0,3,1.0,0.0
ID_2510,京都府,1,0,1,1.0,0.0
ID_2511,京都府,1,0,1,1.0,0.0
ID_2512,京都府,1,0,1,1.0,0.0
ID_2513,京都府,3,0,3,1.0,0.0
ID_2514,京都府,2,0,2,1.0,0.0
ID_2515,京都府,1,0,1,1.0,0.0
ID_2516,京都府,2,0,2,1.0,0.0
ID_2517,滋賀県,1,5,6,0.16666666666666666,0.8333333333333334
ID_2518,大阪府,2,1,3,0.6666666666666666,0.3333333333333333
ID_2519,大阪府,0,1,1,0.0,1.0
ID_2520,大阪府,2,2,4,0.5,0.5
ID_2521,京都府,1,0,1,1.0,0.0
ID_2522,京都府,4,0,4,1.0,0.0
ID_2523,奈良県,2,2,4,0.5,0.5
ID_2524,京都府,1,0,1,1.0,0.0
ID_2525,京都府,4,0,4,1.0,0.0
ID_2526,京都府,2,0,2,1.0,0.0
ID_2527,京都府,4,0,4,1.0,0.0
ID_2528,京都府,1,0,1,1.0,0.0
ID_2529,大阪府,8,1,9,0.8888888888888888,0.1111111111111111
ID_2530,京都府,1,0,1,1.0,0.0
ID_2531,京都府,1,0,1,1.0,0.0
ID_2532,京都府,3,0,3,1.0,0.0
ID_2533,京都府,3,0,3,1.0,0.0
ID_2534,京都府,1,0,1,1.0,0.0
ID_2535,京都府,1,0,1,1.0,0.0
ID_2536,京都府,1,0,1,1.0,0.0
ID_2537,京都府,1,0,1,1.0,0.0
ID_2538,京都府,4,0,4,1.0,0.0
ID_2539,京都府,2,0,2,1.0,0.0
ID_2540,京都府,4,0,4,1.0,0.0
ID_2541,京都府,1,0,1,1.0,0.0
ID_2542,京都府,1,0,1,1.0,0.0
ID_2543,京都府,1,0,1,1.0,0.0
ID_2544,京都府,1,0,1,1.0,0.0
ID_2545,京都府,3,0,3,1.0,0.0
ID_2546,京都府,1,0,1,1.0,0.0
ID_2547,京都府,3,0,3,1.0,0.0
ID_2548,京都府,1,0,1,1.0,0.0
ID_2549,京都府,1,0,1,1.0,0.0
ID_2550,京都府,6,0,6,1.0,0.0
ID_2551,京都府,0,2,2,0.0,1.0
ID_2552,京都府,3,0,3,1.0,0.0
ID_2553,京都府,1,0,1,1.0,0.0
ID_2554,京都府,2,0,2,1.0,0.0
ID_2555,京都府,1,0,1,1.0,0.0
ID_2556,京都府,4,0,4,1.0,0.0
ID_2557,京都府,2,1,3,0.6666666666666666,0.3333333333333333
ID_2558,京都府,2,0,2,1.0,0.0
ID_2559,滋賀県,2,2,4,0.5,0.5
ID_2560,京都府,6,2,8,0.75,0.25
ID_2561,京都府,1,0,1,1.0,0.0
ID_2562,京都府,2,1,3,0.6666666666666666,0.3333333333333333
ID_2563,京都府,6,0,6,1.0,0.0
ID_2564,京都府,0,1,1,0.0,1.0
ID_2565,京都府,1,0,1,1.0,0.0
ID_2566,京都府,5,0,5,1.0,0.0
ID_2567,京都府,2,0,2,1.0,0.0
ID_2568,滋賀県,1,1,2,0.5,0.5
ID_2569,京都府,2,0,2,1.0,0.0
ID_2570,京都府,1,0,1,1.0,0.0
ID_2571,京都府,1,0,1,1.0,0.0
ID_2572,京都府,3,0,3,1.0,0.0
ID_2573,京都府,2,0,2,1.0,0.0
ID_2574,京都府,1,0,1,1.0,0.0
ID_2575,京都府,2,0,2,1.0,0.0
ID_2576,岐阜県,0,1,1,0.0,1.0
ID_2577,京都府,2,0,2,1.0,0.0
ID_2578,京都府,1,1,2,0.5,0.5
ID_2579,京都府,3,0,3,1.0,0.0
ID_2580,京都府,3,0,3,1.0,0.0
ID_2581,京都府,1,0,1,1.0,0.0
ID_2582,京都府,1,0,1,1.0,0.0
ID_2583,京都府,1,0,1,1.0,0.0
ID_2584,京都府,1,0,1,1.0,0.0
ID_2585,京都府,6,0,6,1.0,0.0
ID_2586,京都府,1,0,1,1.0,0.0
ID_2587,京都府,1,0,1,1.0,0.0
ID_2588,京都府,1,0,1,1.0,0.0
ID_2589,京都府,2,0,2,1.0,0.0
ID_2590,京都府,1,0,1,1.0,0.0
ID_2591,京都府,1,0,1,1.0,0.0
ID_2592,京都府,1,0,1,1.0,0.0
ID_2593,京都府,1,0,1,1.0,0.0
ID_2594,京都府,1,1,2,0.5,0.5
ID_2595,京都府,1,0,1,1.0,0.0
ID_2596,京都府,2,0,2,1.0,0.0
ID_2597,京都府,1,0,1,1.0,0.0
ID_2598,京都府,0,1,1,0.0,1.0
ID_2599,京都府,1,0,1,1.0,0.0
ID_2600,京都府,2,0,2,1.0,0.0
ID_2601,京都府,1,0,1,1.0,0.0
ID_2602,京都府,5,0,5,1.0,0.0
ID_2603,京都府,2,5,7,0.2857142857142857,0.7142857142857143
ID_2604,京都府,3,0,3,1.0,0.0
ID_2605,京都府,1,0,1,1.0,0.0
ID_2606,京都府,2,0,2,1.0,0.0
ID_2607,京都府,1,0,1,1.0,0.0
ID_2608,京都府,1,0,1,1.0,0.0
ID_2609,京都府,1,0,1,1.0,0.0
ID_2610,大阪府,0,1,1,0.0,1.0
ID_2611,京都府,1,0,1,1.0,0.0
ID_2612,京都府,1,0,1,1.0,0.0
ID_2613,京都府,2,0,2,1.0,0.0
ID_2614,京都府,2,0,2,1.0,0.0
ID_2615,京都府,1,0,1,1.0,0.0
ID_2616,京都府,4,0,4,1.0,0.0
ID_2617,京都府,1,0,1,1.0,0.0
ID_2618,奈良県,4,11,15,0.26666666666666666,0.7333333333333333
ID_2619,京都府,10,0,10,1.0,0.0
ID_2620,滋賀県,2,1,3,0.6666666666666666,0.3333333333333333
ID_2621,滋賀県,2,1,3,0.6666666666666666,0.3333333333333333
ID_2622,滋賀県,5,1,6,0.8333333333333334,0.16666666666666666
ID_2623,京都府,1,0,1,1.0,0.0
ID_2624,京都府,1,0,1,1.0,0.0
ID_2625,兵庫県,4,5,9,0.4444444444444444,0.5555555555555556
ID_2626,京都府,1,0,1,1.0,0.0
ID_2627,京都府,1,0,1,1.0,0.0
ID_2628,京都府,1,0,1,1.0,0.0
ID_2629,京都府,11,0,11,1.0,0.0
ID_2630,京都府,2,0,2,1.0,0.0
ID_2631,京都府,1,0,1,1.0,0.0
ID_2632,奈良県,0,2,2,0.0,1.0
ID_2633,京都府,1,0,1,1.0,0.0
ID_2634,広島県,2,1,3,0.6666666666666666,0.3333333333333333
ID_2635,京都府,1,0,1,1.0,0.0
ID_2636,京都府,1,0,1,1.0,0.0
ID_2637,京都府,3,0,3,1.0,0.0
ID_2638,京都府,1,1,2,0.5,0.5
ID_2639,京都府,2,1,3,0.6666666666666666,0.3333333333333333
ID_2640,京都府,2,0,2,1.0,0.0
ID_2641,京都府,1,1,2,0.5,0.5
ID_2642,京都府,1,1,2,0.5,0.5
ID_2643,京都府,1,1,2,0.5,0.5
ID_2644,京都府,1,0,1,1.0,0.0
ID_2645,京都府,1,0,1,1.0,0.0
ID_2646,大阪府,5,3,8,0.625,0.375
ID_2647,京都府,1,0,1,1.0,0.0
ID_2648,奈良県,1,1,2,0.5,0.5
ID_2649,京都府,1,1,2,0.5,0.5
ID_2650,京都府,3,0,3,1.0,0.0
ID_2651,京都府,5,0,5,1.0,0.0
ID_2652,京都府,2,0,2,1.0,0.0
ID_2653,京都府,2,0,2,1.0,0.0
ID_2654,京都府,1,0,1,1.0,0.0
ID_2655,京都府,2,0,2,1.0,0.0
ID_2656,京都府,1,0,1,1.0,0.0
ID_2657,京都府,1,0,1,1.0,0.0
ID_2658,京都府,1,0,1,1.0,0.0
ID_2659,京都府,1,0,1,1.0,0.0
ID_2660,京都府,8,0,8,1.0,0.0
ID_2661,京都府,4,0,4,1.0,0.0
ID_2662,京都府,2,0,2,1.0,0.0
ID_2663,京都府,6,0,6,1.0,0.0
ID_2664,京都府,4,0,4,1.0,0.0
ID_2665,京都府,1,0,1,1.0,0.0
ID_2666,京都府,2,0,2,1.0,0.0
ID_2667,京都府,1,0,1,1.0,0.0
ID_2668,京都府,4,1,5,0.8,0.2
ID_2669,京都府,1,0,1,1.0,0.0
ID_2670,京都府,2,0,2,1.0,0.0
ID_2671,京都府,1,1,2,0.5,0.5
ID_2672,京都府,1,0,1,1.0,0.0
ID_2673,京都府,8,0,8,1.0,0.0
ID_2674,京都府,2,0,2,1.0,0.0
ID_2675,京都府,2,0,2,1.0,0.0
ID_2676,京都府,1,0,1,1.0,0.0
ID_2677,京都府,2,0,2,1.0,0.0
ID_2678,京都府,1,0,1,1.0,0.0
ID_2679,京都府,1,0,1,1.0,0.0
ID_2680,神奈川県,0,1,1,0.0,1.0
ID_2681,奈良県,2,1,3,0.6666666666666666,0.3333333333333333
ID_2682,京都府,4,0,4,1.0,0.0
ID_2683,京都府,3,0,3,1.0,0.0
ID_2684,京都府,8,0,8,1.0,0.0
ID_2685,京都府,7,0,7,1.0,0.0
ID_2686,京都府,1,0,1,1.0,0.0
ID_2687,京都府,1,0,1,1.0,0.0
ID_2688,京都府,3,0,3,1.0,0.0
ID_2689,京都府,2,0,2,1.0,0.0
ID_2690,京都府,2,0,2,1.0,0.0
ID_2691,京都府,1,0,1,1.0,0.0
ID_2692,京都府,1,0,1,1.0,0.0
ID_2693,京都府,1,0,1,1.0,0.0
ID_2694,京都府,1,0,1,1.0,0.0
ID_2695,京都府,3,0,3,1.0,0.0
ID_2696,大阪府,0,1,1,0.0,1.0
ID_2697,大阪府,1,1,2,0.5,0.5
ID_2698,京都府,1,0,1,1.0,0.0
ID_2699,滋賀県,1,1,2,0.5,0.5
ID_2700,滋賀県,2,3,5,0.4,0.6
ID_2701,京都府,1,0,1,1.0,0.0
ID_2702,京都府,1,0,1,1.0,0.0
ID_2703,京都府,2,3,5,0.4,0.6
ID_2704,京都府,1,0,1,1.0,0.0
ID_2705,京都府,4,2,6,0.6666666666666666,0.3333333333333333
ID_2706,京都府,3,0,3,1.0,0.0
ID_2707,奈良県,5,1,6,0.8333333333333334,0.16666666666666666
ID_2708,京都府,2,0,2,1.0,0.0
ID_2709,京都府,2,1,3,0.6666666666666666,0.3333333333333333
ID_2710,愛知県,10,7,17,0.5882352941176471,0.4117647058823529
ID_2711,京都府,2,0,2,1.0,0.0
ID_2712,京都府,1,0,1,1.0,0.0
ID_2713,京都府,1,0,1,1.0,0.0
ID_2714,大阪府,1,1,2,0.5,0.5
ID_2715,京都府,1,0,1,1.0,0.0
ID_2716,京都府,1,0,1,1.0,0.0
ID_2717,京都府,4,0,4,1.0,0.0
ID_2718,京都府,1,0,1,1.0,0.0
ID_2719,京都府,0,9,9,0.0,1.0
ID_2720,京都府,1,0,1,1.0,0.0
ID_2721,京都府,2,1,3,0.6666666666666666,0.3333333333333333
ID_2722,大阪府,2,1,3,0.6666666666666666,0.3333333333333333
